"";"LETO";"DEJAVNOST";"REGIJA";"SKUPNO"
"1070";"2019";"H PROMET IN SKLADIŠCENJE";"Jugovzhodna Slovenija";14993,94
"1071";"2019";"H PROMET IN SKLADIŠCENJE";"Koroška";15424,65
"1072";"2019";"H PROMET IN SKLADIŠCENJE";"Osrednjeslovenska";17976,48
"1073";"2019";"H PROMET IN SKLADIŠCENJE";"Podravska";17773,25
"1074";"2019";"H PROMET IN SKLADIŠCENJE";"Pomurska";15821,32
"1075";"2019";"H PROMET IN SKLADIŠCENJE";"Posavska";14747,64
"1076";"2019";"H PROMET IN SKLADIŠCENJE";"Primorsko-notranjska";18926,08
"1077";"2019";"H PROMET IN SKLADIŠCENJE";"Savinjska";16688,87
"1078";"2019";"H PROMET IN SKLADIŠCENJE";"Zasavska";15823,68
"1079";"2019";"I GOSTINSTVO";"Gorenjska";14973,2
"1080";"2019";"I GOSTINSTVO";"Goriška";15890,33
"1081";"2019";"I GOSTINSTVO";"Jugovzhodna Slovenija";16416,05
"1082";"2019";"I GOSTINSTVO";"Koroška";13050,08
"1083";"2019";"I GOSTINSTVO";"Osrednjeslovenska";14386,41
"1084";"2019";"I GOSTINSTVO";"Podravska";12897,64
"1085";"2019";"I GOSTINSTVO";"Pomurska";14173,43
"1086";"2019";"I GOSTINSTVO";"Posavska";12909,06
"1087";"2019";"I GOSTINSTVO";"Primorsko-notranjska";13684,72
"1088";"2019";"I GOSTINSTVO";"Savinjska";15265,82
"1089";"2019";"I GOSTINSTVO";"Zasavska";11379,56
"1090";"2019";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Gorenjska";27216,66
"1091";"2019";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Goriška";25126,95
"1092";"2019";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Jugovzhodna Slovenija";24599,91
"1093";"2019";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Koroška";22576,01
"1094";"2019";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Osrednjeslovenska";30117,41
"1095";"2019";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Podravska";24828,29
"1096";"2019";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Pomurska";22484,57
"1097";"2019";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Posavska";20445,84
"1098";"2019";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Primorsko-notranjska";20124,08
"1099";"2019";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Savinjska";23947,08
"1100";"2019";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Zasavska";17029,19
"1101";"2019";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Gorenjska";27531,75
"1102";"2019";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Goriška";26552,72
"1103";"2019";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Jugovzhodna Slovenija";25288,02
"1104";"2019";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Koroška";25996,52
"1105";"2019";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Osrednjeslovenska";33258,35
"1106";"2019";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Podravska";30514,43
"1107";"2019";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Pomurska";27385,34
"1108";"2019";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Posavska";25015,25
"1109";"2019";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Primorsko-notranjska";26302,95
"1110";"2019";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Savinjska";25709,98
"1111";"2019";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Zasavska";25284,37
"1112";"2019";"L POSLOVANJE Z NEPREMICNINAMI";"Gorenjska";18495,65
"1113";"2019";"L POSLOVANJE Z NEPREMICNINAMI";"Goriška";15557,42
"1114";"2019";"L POSLOVANJE Z NEPREMICNINAMI";"Jugovzhodna Slovenija";19306,06
"1115";"2019";"L POSLOVANJE Z NEPREMICNINAMI";"Koroška";18579,17
"1116";"2019";"L POSLOVANJE Z NEPREMICNINAMI";"Osrednjeslovenska";20190,77
"1117";"2019";"L POSLOVANJE Z NEPREMICNINAMI";"Podravska";18587,33
"1118";"2019";"L POSLOVANJE Z NEPREMICNINAMI";"Pomurska";22248,18
"1119";"2019";"L POSLOVANJE Z NEPREMICNINAMI";"Posavska";20136,48
"1120";"2019";"L POSLOVANJE Z NEPREMICNINAMI";"Primorsko-notranjska";13259,01
"1121";"2019";"L POSLOVANJE Z NEPREMICNINAMI";"Savinjska";19110,35
"1122";"2019";"L POSLOVANJE Z NEPREMICNINAMI";"Zasavska";21653,74
"1123";"2019";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Gorenjska";21405,47
"1124";"2019";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Goriška";23158,48
"1125";"2019";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Jugovzhodna Slovenija";30477,02
"1126";"2019";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Koroška";20822,53
"1127";"2019";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Osrednjeslovenska";25130,64
"1128";"2019";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Podravska";21013,69
"1129";"2019";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Pomurska";17245,66
"1130";"2019";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Posavska";19522,07
"1131";"2019";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Primorsko-notranjska";18973,64
"1132";"2019";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Savinjska";19854,73
"1133";"2019";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Zasavska";20799,48
"1134";"2019";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Gorenjska";15248,45
"1135";"2019";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Goriška";13740,54
"1136";"2019";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Jugovzhodna Slovenija";15321,19
"1137";"2019";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Koroška";15299,16
"1138";"2019";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Osrednjeslovenska";14552,51
"1139";"2019";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Podravska";14210,37
"1140";"2019";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Pomurska";14125,47
"1141";"2019";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Posavska";13440,09
"1142";"2019";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Primorsko-notranjska";14677,5
"1143";"2019";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Savinjska";13778,9
"1144";"2019";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Zasavska";14528,9
"1145";"2019";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Gorenjska";24162,93
"1146";"2019";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Goriška";24613,79
"1147";"2019";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Jugovzhodna Slovenija";24872,43
"1148";"2019";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Koroška";24435,15
"1149";"2019";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Osrednjeslovenska";27804
"1150";"2019";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Podravska";24210,52
"1151";"2019";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Pomurska";24186,89
"1152";"2019";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Posavska";24274,52
"1153";"2019";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Primorsko-notranjska";23506,48
"1154";"2019";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Savinjska";24154,18
"1155";"2019";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";"Zasavska";23430,26
"1156";"2019";"P IZOBRAŽEVANJE";"Gorenjska";21246,87
"1157";"2019";"P IZOBRAŽEVANJE";"Goriška";20652,32
"1158";"2019";"P IZOBRAŽEVANJE";"Jugovzhodna Slovenija";20724,04
"1159";"2019";"P IZOBRAŽEVANJE";"Koroška";21421,78
"1160";"2019";"P IZOBRAŽEVANJE";"Osrednjeslovenska";23205,26
"1161";"2019";"P IZOBRAŽEVANJE";"Podravska";22572,98
"1162";"2019";"P IZOBRAŽEVANJE";"Pomurska";21458,01
"1163";"2019";"P IZOBRAŽEVANJE";"Posavska";20689,29
"1164";"2019";"P IZOBRAŽEVANJE";"Primorsko-notranjska";20114,44
"1165";"2019";"P IZOBRAŽEVANJE";"Savinjska";21301,75
"1166";"2019";"P IZOBRAŽEVANJE";"Zasavska";20741,78
"1167";"2019";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Gorenjska";23447,59
"1168";"2019";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Goriška";22718,45
"1169";"2019";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Jugovzhodna Slovenija";23156,61
"1170";"2019";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Koroška";22943,55
"1171";"2019";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Osrednjeslovenska";24687,08
"1172";"2019";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Podravska";23754,57
"1173";"2019";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Pomurska";22258,92
"1174";"2019";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Posavska";22216,72
"1175";"2019";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Primorsko-notranjska";21903,11
"1176";"2019";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Savinjska";22912,58
"1177";"2019";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";"Zasavska";22596,43
"1178";"2019";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Gorenjska";20957,74
"1179";"2019";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Goriška";22685,34
"1180";"2019";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Jugovzhodna Slovenija";18757,33
"1181";"2019";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Koroška";18677,92
"1182";"2019";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Osrednjeslovenska";22513,92
"1183";"2019";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Podravska";21004,23
"1184";"2019";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Pomurska";18601,36
"1185";"2019";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Posavska";17946,21
"1186";"2019";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Primorsko-notranjska";20013,37
"1187";"2019";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Savinjska";18384,31
"1188";"2019";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";"Zasavska";17842,19
"1189";"2020";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Gorenjska";18927,04
"1190";"2020";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Goriška";17673,77
"1191";"2020";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Jugovzhodna Slovenija";22012,61
"1192";"2020";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Koroška";15192,02
"1193";"2020";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Osrednjeslovenska";17873,59
"1194";"2020";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Podravska";16942,51
"1195";"2020";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Pomurska";16863,86
"1196";"2020";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Posavska";16606,38
"1197";"2020";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Primorsko-notranjska";17695,15
"1198";"2020";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Savinjska";17339,77
"1199";"2020";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";"Zasavska";13314,22
"1200";"2020";"B RUDARSTVO";"Gorenjska";NA
"1201";"2020";"B RUDARSTVO";"Goriška";NA
"1202";"2020";"B RUDARSTVO";"Jugovzhodna Slovenija";21710,18
"1203";"2020";"B RUDARSTVO";"Koroška";21732,1
"1204";"2020";"B RUDARSTVO";"Osrednjeslovenska";30835,95
"1205";"2020";"B RUDARSTVO";"Podravska";NA
"1206";"2020";"B RUDARSTVO";"Pomurska";17729,6
"1207";"2020";"B RUDARSTVO";"Posavska";NA
"1208";"2020";"B RUDARSTVO";"Primorsko-notranjska";NA
"1209";"2020";"B RUDARSTVO";"Savinjska";30516,31
"1210";"2020";"B RUDARSTVO";"Zasavska";NA
"1211";"2020";"C PREDELOVALNE DEJAVNOSTI";"Gorenjska";21516,31
"1212";"2020";"C PREDELOVALNE DEJAVNOSTI";"Goriška";20146,47
"1213";"2020";"C PREDELOVALNE DEJAVNOSTI";"Jugovzhodna Slovenija";23334,23
"1214";"2020";"C PREDELOVALNE DEJAVNOSTI";"Koroška";20407,73
"1215";"2020";"C PREDELOVALNE DEJAVNOSTI";"Osrednjeslovenska";25014,15
"1216";"2020";"C PREDELOVALNE DEJAVNOSTI";"Podravska";18628,68
"1217";"2020";"C PREDELOVALNE DEJAVNOSTI";"Pomurska";19411,03
"1218";"2020";"C PREDELOVALNE DEJAVNOSTI";"Posavska";20376,59
"1219";"2020";"C PREDELOVALNE DEJAVNOSTI";"Primorsko-notranjska";18963,57
"1220";"2020";"C PREDELOVALNE DEJAVNOSTI";"Savinjska";19566,04
"1221";"2020";"C PREDELOVALNE DEJAVNOSTI";"Zasavska";19437,25
"1222";"2020";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Gorenjska";29488,36
"1223";"2020";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Goriška";31868,86
"1224";"2020";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Jugovzhodna Slovenija";37124,31
"1225";"2020";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Koroška";26662,34
"1226";"2020";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Osrednjeslovenska";35831,77
"1227";"2020";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Podravska";29934,33
"1228";"2020";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Pomurska";23260,03
"1229";"2020";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Posavska";40711,39
"1230";"2020";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Primorsko-notranjska";10235,31
"1231";"2020";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Savinjska";27888,43
"1232";"2020";"D OSKRBA Z ELEKTRICNO ENERGIJO, PLINOM IN PARO";"Zasavska";24293,44
"1233";"2020";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Gorenjska";21099,24
"1234";"2020";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Goriška";20778,84
"1235";"2020";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Jugovzhodna Slovenija";21523,69
"1236";"2020";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Koroška";19474,65
"1237";"2020";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Osrednjeslovenska";20835,22
"1238";"2020";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Podravska";20180,02
"1239";"2020";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Pomurska";20473,56
"1240";"2020";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Posavska";21161,85
"1241";"2020";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Primorsko-notranjska";22184,9
"1242";"2020";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Savinjska";21756,29
"1243";"2020";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";"Zasavska";19905,61
"1244";"2020";"F GRADBENIŠTVO";"Gorenjska";16381,08
"1245";"2020";"F GRADBENIŠTVO";"Goriška";17449,17
"1246";"2020";"F GRADBENIŠTVO";"Jugovzhodna Slovenija";17595,22
"1247";"2020";"F GRADBENIŠTVO";"Koroška";18783,85
"1248";"2020";"F GRADBENIŠTVO";"Osrednjeslovenska";16851,34
"1249";"2020";"F GRADBENIŠTVO";"Podravska";15512,44
"1250";"2020";"F GRADBENIŠTVO";"Pomurska";18183,26
"1251";"2020";"F GRADBENIŠTVO";"Posavska";16437,55
"1252";"2020";"F GRADBENIŠTVO";"Primorsko-notranjska";16152,45
"1253";"2020";"F GRADBENIŠTVO";"Savinjska";16617,24
"1254";"2020";"F GRADBENIŠTVO";"Zasavska";17747,85
"1255";"2020";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Gorenjska";18633,55
"1256";"2020";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Goriška";18211,63
"1257";"2020";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Jugovzhodna Slovenija";17309,24
"1258";"2020";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Koroška";17334,82
"1259";"2020";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Osrednjeslovenska";23432,78
"1260";"2020";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Podravska";17432,18
"1261";"2020";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Pomurska";17501,09
"1262";"2020";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Posavska";16903,05
"1263";"2020";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Primorsko-notranjska";17087,33
"1264";"2020";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Savinjska";17515,22
"1265";"2020";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";"Zasavska";17315,91
"1266";"2020";"H PROMET IN SKLADIŠCENJE";"Gorenjska";21563,23
"1267";"2020";"H PROMET IN SKLADIŠCENJE";"Goriška";17111,62
"1268";"2020";"H PROMET IN SKLADIŠCENJE";"Jugovzhodna Slovenija";15389,63
"1269";"2020";"H PROMET IN SKLADIŠCENJE";"Koroška";16342,65
"1270";"2020";"H PROMET IN SKLADIŠCENJE";"Osrednjeslovenska";18022,68
"1271";"2020";"H PROMET IN SKLADIŠCENJE";"Podravska";17994,48
"1272";"2020";"H PROMET IN SKLADIŠCENJE";"Pomurska";16291,74
"1273";"2020";"H PROMET IN SKLADIŠCENJE";"Posavska";14664,35
"1274";"2020";"H PROMET IN SKLADIŠCENJE";"Primorsko-notranjska";18984,52
"1275";"2020";"H PROMET IN SKLADIŠCENJE";"Savinjska";16856,51
"1276";"2020";"H PROMET IN SKLADIŠCENJE";"Zasavska";16837,51
"1277";"2020";"I GOSTINSTVO";"Gorenjska";14013,08
"1278";"2020";"I GOSTINSTVO";"Goriška";14888,93
"1279";"2020";"I GOSTINSTVO";"Jugovzhodna Slovenija";16047,41
"1280";"2020";"I GOSTINSTVO";"Koroška";12751,23
"1281";"2020";"I GOSTINSTVO";"Osrednjeslovenska";13818,89
"1282";"2020";"I GOSTINSTVO";"Podravska";12840,84
"1283";"2020";"I GOSTINSTVO";"Pomurska";14066,84
"1284";"2020";"I GOSTINSTVO";"Posavska";12938,14
"1285";"2020";"I GOSTINSTVO";"Primorsko-notranjska";13458,94
"1286";"2020";"I GOSTINSTVO";"Savinjska";14592,94
"1287";"2020";"I GOSTINSTVO";"Zasavska";11488,96
"1288";"2020";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Gorenjska";29152,92
"1289";"2020";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Goriška";25755,17
"1290";"2020";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Jugovzhodna Slovenija";25902,38
"1291";"2020";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Koroška";22543,27
"1292";"2020";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Osrednjeslovenska";31426,68
"1293";"2020";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Podravska";26227,05
"1294";"2020";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Pomurska";23448,47
"1295";"2020";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Posavska";22280,55
"1296";"2020";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Primorsko-notranjska";21723,94
"1297";"2020";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Savinjska";24408,91
"1298";"2020";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";"Zasavska";17354,96
"1299";"2020";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Gorenjska";28370,19
"1300";"2020";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Goriška";25641,63
"1301";"2020";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Jugovzhodna Slovenija";25218,25
"1302";"2020";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Koroška";25652,54
"1303";"2020";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Osrednjeslovenska";33988,8
"1304";"2020";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Podravska";30778,79
"1305";"2020";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Pomurska";27402,94
"1306";"2020";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Posavska";24437,53
"1307";"2020";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Primorsko-notranjska";26571,59
"1308";"2020";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Savinjska";26097,1
"1309";"2020";"K FINANCNE IN ZAVAROVALNIŠKE DEJAVNOSTI";"Zasavska";25656,78
"1310";"2020";"L POSLOVANJE Z NEPREMICNINAMI";"Gorenjska";18445,61
"1311";"2020";"L POSLOVANJE Z NEPREMICNINAMI";"Goriška";15763,17
"1312";"2020";"L POSLOVANJE Z NEPREMICNINAMI";"Jugovzhodna Slovenija";21791,56
"1313";"2020";"L POSLOVANJE Z NEPREMICNINAMI";"Koroška";18409,68
"1314";"2020";"L POSLOVANJE Z NEPREMICNINAMI";"Osrednjeslovenska";21067,58
"1315";"2020";"L POSLOVANJE Z NEPREMICNINAMI";"Podravska";18889,48
"1316";"2020";"L POSLOVANJE Z NEPREMICNINAMI";"Pomurska";23380,37
"1317";"2020";"L POSLOVANJE Z NEPREMICNINAMI";"Posavska";22084,33
"1318";"2020";"L POSLOVANJE Z NEPREMICNINAMI";"Primorsko-notranjska";14371,77
"1319";"2020";"L POSLOVANJE Z NEPREMICNINAMI";"Savinjska";19735,43
"1320";"2020";"L POSLOVANJE Z NEPREMICNINAMI";"Zasavska";21644,93
"1321";"2020";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Gorenjska";21933,84
"1322";"2020";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Goriška";23193,54
"1323";"2020";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Jugovzhodna Slovenija";31692,91
"1324";"2020";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Koroška";20899,84
"1325";"2020";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Osrednjeslovenska";26410,2
"1326";"2020";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Podravska";21463,74
"1327";"2020";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Pomurska";17611,9
"1328";"2020";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Posavska";19721,23
"1329";"2020";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Primorsko-notranjska";19348,55
"1330";"2020";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Savinjska";20162,28
"1331";"2020";"M STROKOVNE, ZNANSTVENE IN TEHNICNE DEJAVNOSTI";"Zasavska";21854,29
"1332";"2020";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Gorenjska";15078,44
"1333";"2020";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Goriška";14301,21
"1334";"2020";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Jugovzhodna Slovenija";15487,66
"1335";"2020";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Koroška";15480,34
"1336";"2020";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";"Osrednjeslovenska";15375,01
